"brand","id","satisfaction","trust","build","differs","easy","appealing","rewarding","popular","service","impact"
5,8327,4,1,0,0,0,0,0,0,0,0
5,8467,3,1,1,0,1,0,0,1,0,0
5,8656,2,0,0,0,0,0,0,0,0,0
5,8728,2,0,0,0,0,0,0,0,0,0
5,8731,3,1,1,1,1,1,1,1,1,1
5,8790,4,1,0,0,1,0,0,0,0,0
5,8878,3,1,1,0,1,0,1,0,0,0
5,8909,4,0,0,0,1,0,0,1,0,1
5,8913,3,1,0,0,0,0,0,1,0,0
5,9058,4,0,0,0,0,0,0,0,0,0
5,9097,4,1,0,0,1,0,0,1,1,1
5,9099,5,1,0,0,1,0,1,1,1,1
5,9136,3,1,0,0,1,0,1,0,0,0
5,9212,2,0,0,0,1,0,0,0,0,0
5,9251,4,0,0,0,1,1,1,0,1,1
5,9320,3,0,0,0,0,0,0,0,0,0
5,9652,2,0,0,0,0,0,0,1,0,0
5,9732,4,1,0,0,1,1,0,1,1,0
5,9759,4,1,0,0,0,0,0,0,0,0
5,9833,3,0,0,0,0,0,0,0,0,0
5,9873,3,0,0,0,0,1,0,0,0,0
5,9874,1,0,0,0,1,0,1,0,0,0
5,9880,4,0,1,0,1,0,0,0,1,0
5,9883,1,1,1,0,1,0,0,1,0,0
5,9931,3,1,1,0,0,1,0,1,0,0
5,10042,3,0,0,0,0,0,0,0,0,0
5,10148,4,1,0,0,1,0,1,1,0,1
5,10305,4,0,0,0,0,0,0,0,0,0
5,10327,4,0,0,1,0,0,1,1,1,1
5,10343,5,1,0,0,1,0,0,0,0,0
5,10535,2,0,0,0,1,0,0,1,1,0
5,10585,3,0,1,0,1,0,0,0,0,0
5,10654,4,1,1,0,1,1,0,0,1,1
5,10706,3,0,1,0,1,0,0,0,0,0
5,10710,5,1,1,1,1,1,1,1,1,1
5,10711,4,0,0,0,0,0,0,0,0,0
5,10843,1,0,0,0,0,0,0,0,0,0
5,10918,4,0,1,1,1,1,1,1,1,1
5,11006,3,0,0,0,0,0,0,1,0,0
5,11039,5,0,0,0,0,0,1,1,0,1
5,11135,2,1,1,1,0,1,1,1,0,0
5,11178,2,1,0,0,0,0,0,0,1,0
5,11198,4,1,1,0,1,1,0,1,1,1
5,11364,5,1,0,0,1,1,0,1,0,0
5,11385,5,1,0,1,1,0,0,1,0,1
5,11404,1,0,0,0,0,0,0,0,0,0
5,11513,4,1,1,0,1,0,0,1,1,0
5,11574,3,0,1,0,1,1,1,1,0,1
5,11669,3,0,0,0,0,1,0,1,0,0
5,11670,4,0,0,0,1,0,0,0,0,0
5,11759,4,1,1,0,0,0,1,0,1,0
5,11874,2,0,0,0,0,0,0,1,0,0
5,11975,4,1,0,0,1,1,0,0,0,1
5,12015,5,0,0,0,0,0,0,0,0,0
5,12156,4,1,1,1,1,1,1,1,1,1
5,12190,4,0,0,0,0,0,0,1,0,0
5,12200,1,0,0,0,0,0,0,0,0,0
5,12205,3,1,1,1,1,0,0,1,1,0
5,12259,1,0,0,0,0,0,0,0,0,0
5,12333,2,1,1,0,1,0,1,1,1,1
5,12439,5,0,0,1,1,1,0,1,0,0
5,12786,5,1,1,0,0,0,1,1,0,1
5,13043,4,1,1,0,1,0,1,1,1,1
5,13221,3,0,0,0,0,0,0,0,0,0
5,13260,2,0,1,0,1,1,1,1,0,0
5,13294,4,0,0,0,0,0,0,0,0,0
5,13314,5,0,0,0,0,0,0,0,0,0
5,13431,5,0,0,1,0,1,0,1,1,1
5,13545,5,1,1,1,1,1,1,1,1,1
5,13595,2,0,0,0,0,0,0,0,0,0
5,14000,3,0,0,0,0,0,0,0,0,0
5,14018,4,0,0,0,0,0,0,0,0,0
5,14019,4,0,0,0,0,0,0,0,0,0
5,14210,2,0,0,0,0,0,0,0,0,0
5,14288,2,1,1,1,0,1,0,0,0,1
5,14420,2,1,1,1,1,1,1,1,1,1
5,14448,1,1,1,0,1,0,1,1,1,0
5,14449,4,1,1,0,1,1,0,0,1,1
5,14552,3,0,0,0,0,0,0,0,0,0
5,14641,1,1,0,0,1,0,0,0,0,0
5,14734,2,0,0,0,1,0,1,1,1,0
5,14736,4,0,0,0,0,0,0,0,0,0
5,14752,1,1,1,1,1,1,1,1,1,1
5,14800,5,1,1,0,1,0,0,1,0,1
5,14842,5,1,0,0,1,1,1,1,0,0
5,14879,2,1,0,0,0,1,0,1,0,0
5,14941,2,0,0,0,0,0,0,0,1,0
5,14968,5,1,0,0,1,1,1,1,1,0
5,15023,5,0,0,0,0,0,0,1,1,0
5,15054,3,1,0,0,0,0,1,1,0,1
5,15119,5,0,0,1,0,0,1,1,1,0
5,15150,1,0,0,0,1,0,0,1,0,0
5,15238,5,0,0,0,0,0,0,0,0,0
5,15264,3,0,0,0,0,0,0,0,0,0
5,15554,3,0,0,0,0,0,0,0,0,0
5,15673,4,1,1,1,1,1,1,1,1,1
5,15722,5,0,0,0,1,0,0,1,0,0
5,15790,3,0,0,0,0,0,0,0,0,0
5,15867,2,1,0,0,1,0,0,0,0,0
5,15916,4,1,1,1,1,1,1,0,1,1
5,15922,5,1,0,1,1,1,1,1,1,0
5,15927,3,1,0,1,0,1,0,0,0,1
5,15935,4,1,1,0,1,0,0,0,1,1
5,15941,3,0,0,0,0,0,0,0,0,0
5,16022,3,1,0,1,0,1,0,0,0,0
5,16148,4,1,1,0,1,1,1,1,0,0
5,16149,2,1,0,0,0,0,0,1,0,0
5,16255,3,1,0,0,1,1,1,1,0,0
5,16257,3,0,0,0,0,0,0,1,0,0
5,16461,3,0,0,0,0,0,0,0,0,0
5,16582,4,1,1,1,1,1,1,1,1,1
5,16639,4,0,0,0,0,0,0,1,0,0
5,16657,2,0,0,0,0,0,0,0,0,0
5,16730,1,0,0,0,1,0,0,0,0,0
5,16790,4,0,0,0,0,0,0,0,0,0
5,16820,5,1,1,1,1,1,1,1,1,1
5,16922,4,1,1,0,0,0,0,0,0,0
5,17047,2,0,1,0,0,0,0,1,1,1
5,17060,4,0,1,0,0,0,1,1,0,0
5,17220,2,0,0,0,0,0,0,0,0,0
5,17348,1,0,0,0,0,0,0,0,0,0
5,17391,4,1,1,0,1,1,1,1,1,1
5,17409,4,1,1,0,1,0,0,1,1,0
5,17410,3,0,0,0,0,0,0,0,0,0
5,17730,3,1,1,0,1,0,0,1,0,0
5,17795,3,0,0,0,1,0,0,0,0,1
5,17808,3,1,0,0,1,1,1,1,1,0
5,17984,3,1,1,0,1,0,1,0,0,0
5,18073,2,0,0,0,0,0,0,0,0,0
6,179,5,0,0,0,0,0,0,0,0,1
6,197,2,0,0,0,0,0,0,1,0,0
6,199,2,1,1,1,0,1,1,1,1,1
6,309,2,1,1,0,1,0,1,0,1,0
6,316,5,0,0,0,0,0,0,0,0,0
6,329,3,0,0,1,0,0,0,0,0,0
6,391,5,0,0,0,0,0,0,0,0,0
6,397,4,1,0,0,0,1,1,1,1,0
6,520,4,1,0,0,0,0,0,0,0,0
6,586,3,1,1,0,0,0,0,0,1,0
6,613,4,1,1,0,1,0,1,1,1,0
6,648,3,0,0,0,0,0,0,0,0,0
6,860,3,1,1,0,1,1,1,1,1,0
6,896,1,0,0,0,0,0,0,1,0,0
6,912,5,1,1,0,0,1,1,1,0,0
6,978,4,1,0,0,0,0,0,1,0,0
6,987,5,1,1,1,0,1,1,1,1,1
6,1053,5,1,1,1,1,1,1,1,1,1
6,1065,5,1,0,0,1,1,0,1,1,1
6,1073,4,1,1,1,1,1,1,0,1,1
6,1111,1,1,0,0,0,0,0,1,0,0
6,1190,4,0,1,0,1,1,1,1,0,0
6,1585,4,0,0,0,1,1,0,1,0,0
6,1701,4,1,1,1,1,1,0,1,1,0
6,1717,4,1,0,0,0,0,0,0,0,0
6,1788,5,1,1,0,0,1,1,0,1,1
6,1796,5,1,1,0,1,0,0,1,1,0
6,1836,5,1,0,0,1,0,0,1,1,0
6,1856,1,1,0,0,0,0,0,0,1,0
6,1938,1,1,0,1,0,0,0,0,1,0
6,2001,3,1,0,0,0,1,1,1,1,1
6,2111,3,0,0,0,0,0,0,0,0,0
6,2133,4,1,1,1,1,1,1,1,1,1
6,2154,3,1,0,0,0,0,0,0,0,0
6,2193,4,0,0,0,0,0,0,1,0,0
6,2200,5,1,0,0,0,1,0,0,1,0
6,2240,5,1,1,0,1,0,1,1,1,0
6,2275,2,0,0,0,0,0,0,0,0,0
6,2295,1,0,0,0,0,0,0,0,0,0
6,2297,2,0,1,0,1,0,1,1,0,0
6,2298,1,0,0,0,0,0,0,1,0,0
6,2412,3,0,0,0,0,0,0,0,0,0
6,2413,4,1,0,0,1,0,1,1,1,0
6,2434,3,1,0,0,0,0,0,1,0,0
6,2441,4,0,1,0,0,0,1,1,1,0
6,2443,4,0,1,1,1,1,0,1,0,1
6,2620,4,1,1,1,1,1,1,1,1,0
6,2779,5,1,1,1,1,1,1,0,1,1
6,2910,5,1,1,0,1,0,1,0,1,0
6,2967,3,0,0,0,0,0,0,0,0,0
6,2968,4,0,0,0,0,0,0,0,0,0
6,2970,2,1,1,0,0,1,1,1,1,1
6,2993,3,1,1,0,1,1,1,0,1,1
6,3090,3,0,1,0,0,0,0,0,0,0
6,3103,4,1,0,0,0,0,0,0,0,0
6,3107,5,1,0,0,1,0,0,1,0,0
6,3116,4,1,1,0,0,1,1,0,1,0
6,3128,3,1,0,0,1,0,1,1,1,0
6,3134,3,0,0,0,0,0,0,0,0,0
6,3154,5,1,0,0,0,0,0,0,1,0
6,3187,3,1,1,0,1,0,1,1,0,1
6,3230,3,0,0,0,0,0,0,0,0,0
6,3233,4,1,1,1,1,1,1,1,1,1
6,3290,3,0,0,0,1,0,0,1,0,0
6,3291,5,0,1,0,0,0,1,0,0,0
6,3343,3,1,0,0,0,0,0,1,0,0
6,3431,4,1,1,0,1,1,1,1,1,1
6,3654,5,0,0,1,0,0,0,0,0,0
6,3812,4,1,1,0,1,0,1,1,1,1
6,3842,4,1,0,0,0,0,1,1,1,1
6,3877,3,0,0,0,1,0,0,0,0,0
6,3993,2,0,0,0,1,0,1,0,0,0
6,4093,5,0,0,0,0,0,0,0,0,0
6,4144,1,1,0,0,1,1,1,1,1,0
6,4558,4,1,0,1,0,1,0,1,1,0
6,4747,4,0,0,0,0,0,0,0,0,0
6,4973,5,1,1,1,1,1,1,1,1,1
6,4988,4,0,1,1,0,1,0,0,0,0
6,5039,4,1,1,0,1,0,1,0,1,1
6,5061,4,1,1,0,0,0,1,0,1,0
6,5215,3,1,1,1,1,1,1,1,1,0
6,5279,3,1,1,0,1,1,1,1,1,0
6,5358,3,1,0,1,1,1,1,1,0,0
6,5437,5,1,1,1,0,0,0,0,0,0
6,5462,4,1,1,0,1,1,1,1,1,0
6,5612,2,1,1,0,0,0,1,0,0,0
6,5790,3,1,1,0,0,0,0,0,0,0
6,5793,2,1,0,0,1,0,0,1,1,0
6,5811,4,1,1,1,1,0,1,0,1,1
6,5854,3,1,0,0,0,1,0,0,1,0
6,5857,2,0,0,0,0,0,0,1,0,0
6,5876,3,1,1,0,1,0,1,1,1,1
6,5927,5,1,0,0,0,0,0,0,0,0
6,5974,5,1,1,1,1,1,0,1,1,0
6,5999,5,1,1,0,0,0,0,1,0,0
6,6126,4,0,1,1,0,1,1,1,1,1
6,6174,4,0,0,0,0,0,0,0,0,0
6,6178,3,1,1,1,1,0,1,1,1,0
6,6232,3,1,1,0,1,0,0,1,0,0
6,6250,2,0,0,0,0,0,0,0,0,0
6,6255,5,1,1,1,1,1,1,0,0,1
6,6307,4,1,1,1,1,1,1,1,1,1
6,6477,3,0,0,1,0,0,1,1,0,1
6,6496,3,1,0,0,1,1,0,0,1,1
6,6636,2,0,0,0,0,0,0,0,1,0
6,6730,4,0,0,0,0,0,0,0,0,0
6,6841,4,0,1,0,0,0,0,0,0,1
6,6976,4,1,1,1,1,1,1,1,1,0
6,7026,3,0,0,0,0,0,0,0,0,0
6,7057,3,1,1,0,1,0,1,0,1,0
6,7128,3,0,0,0,0,0,0,0,0,0
6,7221,3,0,0,0,0,0,1,0,0,0
6,7285,3,0,0,0,0,0,0,0,0,0
6,7311,4,1,0,0,0,0,0,0,0,0
6,7347,4,0,0,0,0,0,0,0,0,0
6,7444,3,0,0,0,0,0,0,0,0,1
6,7450,3,0,0,0,0,0,0,0,0,0
6,7526,4,1,1,0,1,0,0,1,1,0
6,7622,4,1,1,0,1,1,1,0,1,1
6,7646,5,1,1,1,1,1,1,1,1,1
6,7665,3,0,0,0,0,0,0,0,0,0
6,7730,4,1,1,1,1,0,1,1,1,0
6,7797,5,1,1,0,1,1,1,1,1,1
6,7837,2,0,0,0,1,1,0,0,0,0
6,7885,3,0,0,0,0,0,0,0,0,0
6,8145,5,1,1,1,0,0,0,0,0,0
6,8171,5,1,1,0,1,1,1,1,1,0
6,8177,4,1,1,0,0,0,1,1,0,0
6,8259,5,1,1,1,1,1,1,1,1,1
6,8327,4,1,0,0,0,1,0,0,0,0
6,8407,1,1,1,0,1,0,1,1,1,0
6,8589,2,1,1,0,1,0,1,1,0,1
6,8635,4,1,1,1,1,1,1,1,1,1
6,8651,3,0,0,0,1,0,0,0,0,0
6,8721,4,0,0,0,0,0,0,0,0,0
6,8806,2,0,1,0,0,1,1,1,0,0
6,8878,3,1,1,1,1,1,1,0,1,0
6,8967,3,1,0,0,1,0,0,0,0,1
6,9090,3,0,0,0,1,0,0,0,1,1
6,9097,4,1,1,0,1,0,0,1,1,1
6,9136,3,1,0,0,1,1,1,1,1,0
6,9171,2,1,0,0,1,1,1,1,1,0
6,9192,4,0,0,0,0,0,0,1,0,0
6,9314,2,0,0,0,1,1,1,0,1,1
6,9347,3,0,0,1,1,0,0,0,0,0
6,9782,4,1,1,1,1,1,1,1,1,1
6,9833,3,1,1,1,1,1,1,1,1,1
6,9874,1,0,0,0,1,0,1,0,0,0
6,9883,1,1,0,0,1,0,1,1,0,0
6,9931,1,1,1,0,0,1,1,0,0,0
6,9943,3,1,1,0,1,1,1,1,1,0
6,9996,2,1,0,0,0,0,0,0,0,0
6,10042,3,0,0,0,0,1,0,0,0,0
6,10148,4,1,0,0,1,0,1,1,1,1
6,10305,5,0,0,0,0,0,0,0,0,0
6,10331,3,1,0,0,1,0,0,1,0,0
6,10343,5,1,1,0,1,0,0,0,1,0
6,10359,3,1,0,1,1,0,0,1,0,0
6,10429,4,0,0,1,0,0,0,0,0,0
6,10519,4,1,0,0,0,1,0,0,0,0
6,10535,2,0,0,0,1,0,0,1,1,0
6,10561,5,0,0,0,1,0,0,1,1,0
6,10572,3,0,0,1,0,0,0,0,0,0
6,10585,3,1,1,0,1,1,1,1,0,0
6,10619,2,0,0,1,0,1,0,1,1,1
6,10706,3,1,1,0,1,1,0,1,1,0
6,10711,4,0,0,0,0,0,0,0,0,0
6,10724,3,0,0,0,0,0,1,0,0,0
6,10761,3,0,0,0,0,0,0,0,0,0
6,10939,4,1,1,1,1,1,1,1,1,0
6,11006,3,0,0,0,0,0,0,1,0,0
6,11178,2,1,0,0,0,0,0,0,0,0
6,11198,4,1,1,1,1,0,0,1,1,1
6,11385,5,1,1,0,1,1,1,1,1,1
6,11404,1,0,0,0,0,0,0,0,0,0
6,11574,5,1,1,1,1,1,1,0,1,1
6,11621,3,1,0,0,0,0,0,0,0,0
6,11821,3,0,0,0,0,0,0,0,0,0
6,11874,4,1,1,0,1,1,1,1,1,0
6,12015,5,0,0,0,0,0,0,0,0,0
6,12156,4,1,1,1,1,1,1,1,1,1
6,12205,3,1,1,0,1,1,1,1,1,1
6,12252,3,1,0,0,1,0,0,0,0,0
6,12365,4,0,0,0,0,0,0,0,0,0
6,12397,3,1,0,0,0,1,0,1,1,1
6,12739,3,0,0,0,0,0,0,0,0,0
6,12960,5,0,0,0,0,1,0,0,0,0
6,13003,5,0,0,0,0,1,0,1,1,0
6,13008,4,0,0,0,0,0,0,0,0,0
6,13174,4,1,1,0,0,1,1,1,1,1
6,13198,4,1,1,0,1,0,1,1,1,1
6,13221,3,0,1,1,0,1,0,1,0,1
6,13294,4,0,0,0,0,0,0,0,0,0
6,13304,4,1,1,0,0,0,0,0,0,1
6,13314,4,0,0,0,0,0,0,0,0,0
6,13343,4,1,0,0,1,1,0,0,0,0
6,13545,5,0,0,0,0,0,0,0,0,0
6,13595,2,0,0,0,0,0,0,0,0,0
6,13631,1,1,0,0,0,0,0,0,0,0
6,13650,1,1,0,1,0,0,1,0,0,0
6,13817,3,1,0,0,0,1,0,0,0,0
6,13844,3,0,1,0,1,0,0,0,0,1
6,13887,2,0,0,0,0,0,0,0,0,0
6,13907,5,1,0,1,0,1,0,0,0,0
6,13984,4,1,0,0,1,1,1,1,1,0
6,14000,3,0,0,0,0,1,0,1,0,0
6,14136,4,1,1,1,1,1,1,1,1,1
6,14141,3,0,0,0,0,0,0,0,1,0
6,14188,3,1,1,1,1,1,1,1,1,1
6,14248,3,1,0,0,0,0,0,1,0,0
6,14319,5,1,1,0,1,0,1,0,1,1
6,14462,5,1,0,0,0,0,1,1,0,0
6,14552,4,0,0,0,1,0,0,0,0,1
6,14641,1,1,0,0,1,1,1,1,1,0
6,14734,2,0,0,0,1,0,1,1,1,0
6,14797,3,0,0,0,0,0,0,1,0,0
6,14842,5,1,1,0,0,1,1,1,0,1
6,14968,5,1,0,1,1,1,1,1,1,1
6,15023,5,1,0,0,1,1,0,1,1,1
6,15054,4,1,1,1,1,1,1,1,1,1
6,15126,4,1,1,1,1,1,1,1,1,1
6,15150,1,1,0,0,1,0,0,1,0,0
6,15170,4,1,0,0,0,1,1,1,1,0
6,15238,5,0,0,0,0,0,0,0,0,0
6,15264,3,0,0,0,0,1,1,0,0,0
6,15468,4,1,0,1,1,0,1,1,1,0
6,15473,1,0,0,0,0,0,0,1,0,0
6,15478,4,0,0,0,0,0,0,0,0,1
6,15487,5,1,1,0,1,1,1,1,1,1
6,15673,4,1,1,1,1,1,1,1,1,1
6,15835,4,0,1,0,0,0,0,0,0,1
6,15839,5,1,1,0,1,0,1,1,1,1
6,15914,5,0,1,0,0,1,0,0,0,0
6,15916,4,1,0,1,1,1,0,1,1,1
6,15927,3,1,1,1,1,1,1,1,1,1
6,15933,4,0,0,1,0,1,0,1,0,1
6,15936,5,1,1,1,1,0,0,1,0,1
6,15941,4,1,1,1,1,1,1,1,1,1
6,16148,4,0,1,0,1,1,0,0,0,0
6,16257,3,1,0,0,0,0,0,0,0,0
6,16307,4,1,1,1,1,1,1,1,0,1
6,16437,2,0,0,0,0,0,0,1,1,0
6,16461,2,0,0,0,1,1,1,1,1,0
6,16602,3,1,0,0,0,0,0,1,1,1
6,16657,4,1,0,0,1,0,1,0,0,0
6,16763,5,1,0,0,0,0,0,1,0,0
6,16790,4,0,0,0,0,0,0,0,0,0
6,16820,5,1,1,1,1,1,1,1,0,1
6,16877,4,0,1,1,1,1,1,0,0,1
6,16922,4,0,1,0,0,0,0,0,0,0
6,17220,4,1,1,1,1,1,1,1,1,1
6,17303,3,0,0,0,0,0,1,0,0,0
6,17348,5,1,1,1,1,1,1,1,1,1
6,17409,4,1,1,1,1,0,1,1,1,0
6,17795,3,1,1,1,1,1,0,1,1,0
6,17800,4,1,0,0,1,1,0,1,1,1
6,17808,3,1,0,0,1,1,1,1,1,0
6,17893,4,0,0,1,1,0,1,1,0,1
6,17954,1,0,0,0,0,0,0,0,0,0
6,17982,5,1,1,0,1,0,1,1,1,1
6,17984,4,1,1,0,1,0,1,0,0,0
6,18073,2,0,0,0,0,1,1,0,0,0
7,317,1,0,0,1,0,0,0,1,0,0
7,1039,5,1,1,1,0,0,1,1,0,0
7,1551,3,0,1,1,0,0,1,0,0,1
7,1836,1,1,0,0,1,0,0,1,1,0
7,1871,3,0,0,0,0,0,0,0,0,0
7,2001,3,1,0,1,1,1,1,0,1,0
7,2527,3,0,0,0,0,0,0,0,0,0
7,2634,3,0,0,0,0,0,0,0,0,0
7,2657,3,0,0,0,0,1,0,0,0,0
7,2733,3,0,1,0,1,0,1,1,0,0
7,3103,2,0,0,0,0,0,0,0,0,0
7,3187,4,0,1,0,1,0,1,1,0,1
7,3607,5,0,0,0,0,0,0,0,1,0
7,3838,2,0,1,0,0,0,0,1,1,0
7,3842,4,0,1,0,1,0,0,1,0,1
7,4151,3,0,0,0,0,0,0,0,0,0
7,4513,4,0,0,0,0,0,0,0,0,0
7,4909,3,0,0,1,0,1,0,0,0,0
7,4942,5,0,1,1,1,1,0,0,1,1
7,5361,5,1,1,1,1,1,1,1,1,1
7,5793,5,0,1,1,1,0,1,0,1,1
7,6037,2,0,0,0,0,0,0,0,0,0
7,6041,4,0,1,1,0,0,0,0,0,0
7,6102,3,0,0,0,0,0,0,0,0,0
7,6290,3,0,0,0,0,0,0,0,0,0
7,6860,3,1,0,1,1,1,1,1,1,1
7,6889,4,1,0,1,0,0,1,0,0,0
7,6954,4,1,1,1,1,1,1,1,1,1
7,6976,2,0,0,0,0,0,1,0,0,0
7,7638,3,0,0,0,1,0,0,0,0,0
7,8250,3,0,1,1,0,0,0,0,0,1
7,8327,3,1,0,1,0,0,0,0,0,0
7,8461,2,0,0,0,0,0,0,0,0,0
7,8728,2,0,0,0,0,0,0,0,0,0
7,9197,4,0,1,1,1,0,1,0,0,0
7,9931,4,1,1,1,1,1,1,1,0,1
7,10654,4,0,0,0,0,0,0,0,0,0
7,10710,5,0,0,1,1,0,1,1,1,1
7,10711,4,0,1,0,0,0,0,0,0,0
7,11016,3,1,0,0,0,1,1,0,1,1
7,11513,4,1,1,0,1,0,0,0,1,0
7,11874,1,0,0,1,0,0,0,0,0,0
7,13214,5,0,1,1,1,0,1,1,0,0
7,13701,4,1,0,1,1,1,0,0,0,0
7,13754,4,1,1,1,1,1,1,1,1,1
7,14059,1,0,0,0,0,0,0,0,0,0
7,14288,3,0,0,0,0,0,0,1,1,0
7,14301,3,0,0,1,1,1,1,1,0,1
7,14462,5,1,1,1,1,1,1,0,1,1
7,14552,4,1,0,1,0,0,0,1,1,0
7,14734,4,1,1,1,1,1,1,0,1,1
7,14797,3,0,0,0,0,0,0,0,0,0
7,14879,3,0,1,0,0,0,0,0,0,0
7,15023,3,0,1,1,0,0,1,0,0,0
7,15238,1,0,0,0,0,0,0,0,0,0
7,15391,4,0,0,1,0,1,0,1,0,0
7,15570,2,0,0,0,0,0,0,0,0,0
7,15803,2,0,0,0,0,0,0,0,0,0
7,15917,3,0,0,0,0,0,0,0,0,0
7,15922,4,1,1,0,0,0,1,1,0,1
7,15927,3,1,1,1,0,1,1,1,1,1
7,15936,4,0,0,1,0,1,1,1,1,0
7,16022,4,0,0,0,1,0,0,0,1,0
7,16206,2,0,0,1,1,1,0,0,0,0
7,16228,5,0,0,0,1,0,0,0,1,0
7,16516,1,0,0,0,0,0,0,0,0,0
7,17348,1,0,0,0,0,0,0,0,0,0
7,17795,3,0,0,1,0,0,0,0,1,0
7,17800,2,0,0,1,1,1,0,1,0,1
8,152,5,0,0,0,0,1,0,0,0,0
8,395,1,1,1,0,1,0,0,0,0,0
8,968,2,0,0,0,0,0,0,0,0,0
8,1550,5,0,0,0,0,0,0,0,0,0
8,1788,4,0,0,1,0,0,0,1,0,0
8,1871,3,0,0,0,0,0,0,0,0,0
8,2001,3,1,0,0,1,1,1,1,1,1
8,2241,5,0,1,0,0,0,0,0,0,0
8,2657,3,0,1,0,0,0,0,1,0,0
8,3187,2,0,1,1,1,0,0,1,0,1
8,3343,4,1,1,0,1,1,1,0,1,1
8,3838,2,0,1,1,0,0,0,1,1,0
8,4117,3,0,0,0,0,0,0,0,0,0
8,4942,5,0,1,0,0,1,0,1,1,1
8,5262,5,1,1,1,0,0,0,0,0,1
8,5810,3,0,0,0,0,0,0,0,0,0
8,6290,3,0,0,0,0,0,0,0,0,0
8,6860,3,1,1,1,1,1,1,1,1,1
8,6954,4,1,1,1,1,1,1,1,1,1
8,7450,3,0,0,0,0,0,0,0,0,0
8,7638,2,0,0,0,1,0,0,0,0,0
8,8349,5,0,0,0,0,0,0,1,1,1
8,8635,4,1,1,1,1,1,1,1,1,1
8,9058,4,1,0,1,1,0,0,0,0,1
8,9099,5,0,0,0,0,0,0,0,0,0
8,9197,4,0,1,1,1,0,1,0,0,0
8,9320,1,0,0,0,0,0,0,0,0,0
8,9996,2,1,1,1,1,1,1,1,1,1
8,10327,2,1,1,0,1,1,0,0,0,1
8,10690,3,0,0,0,0,0,0,0,0,0
8,10710,5,0,0,1,1,0,1,1,1,1
8,11121,3,1,0,1,0,1,1,0,1,0
8,12165,2,0,0,0,0,0,0,0,0,0
8,12167,2,0,0,0,0,0,0,0,0,0
8,13198,4,0,0,1,1,1,0,0,0,0
8,13214,5,0,1,1,1,0,1,0,0,0
8,13844,2,0,0,0,0,0,0,0,0,0
8,14420,5,1,1,1,1,1,1,1,1,1
8,14729,3,0,0,0,0,0,1,0,0,0
8,15135,3,0,0,0,0,0,0,0,0,0
8,15235,3,0,0,0,1,0,1,0,0,0
8,15790,3,0,0,0,0,0,0,0,0,0
8,15803,1,0,0,1,0,0,0,0,0,0
8,15936,4,1,1,0,1,0,1,0,1,1
8,15939,5,1,0,1,1,0,0,1,1,1
8,16138,1,0,1,0,0,0,0,0,0,1
8,16206,3,0,0,1,1,1,0,0,0,0
8,16516,1,0,0,0,0,0,0,0,0,0
8,16877,4,0,0,0,1,0,1,1,0,0
8,16892,2,0,0,0,0,1,0,0,0,0
8,17893,5,0,0,0,0,0,0,0,0,0
